000584.XSHE,-0.1728269638720815
000585.XSHE,
000586.XSHE,-0.21223260554061735
000587.XSHE,-0.4532422688779656
000589.XSHE,-0.24331739508567818
000590.XSHE,0.16222045328098111
000591.XSHE,0.7357401707672068
000592.XSHE,
000593.XSHE,-0.5601743246968258
000594.XSHE,
000595.XSHE,-0.14001200268316408
000596.XSHE,0.6027536387957922
000597.XSHE,0.2104774589126904
000598.XSHE,0.6904063264935913
000599.XSHE,-0.009243982507046415
000600.XSHE,-0.1571559893560853
000601.XSHE,0.2782154352673088
000602.XSHE,
000603.XSHE,-0.5637061298339843
000605.XSHE,0.10729375771463373
000606.XSHE,0.9917435917932681
000607.XSHE,0.10231517141630836
000608.XSHE,
000609.XSHE,-0.4702210177493939
000610.XSHE,-0.2054056790474888
000611.XSHE,0.13760584457281402
000612.XSHE,-0.4147475459824094
000613.XSHE,-0.2178795421308081
000615.XSHE,-0.49540374384957603
000616.XSHE,-0.5461330028868626
000617.XSHE,0.25024033222962283
000618.XSHE,
000619.XSHE,-0.6101836499639446
000620.XSHE,0.4689374202590249
000622.XSHE,-0.2292143418250366
000623.XSHE,0.4831174425115456
000625.XSHE,-0.014453164241779618
000626.XSHE,-0.6508020678249395
000627.XSHE,0.21093542809632182
000628.XSHE,-0.1060381727305472
000629.XSHE,
000630.XSHE,-0.4177201822289837
000631.XSHE,0.25837055714890467
000632.XSHE,0.45250133868804954
000633.XSHE,0.8662923940932661
000635.XSHE,-0.5419933582037776
000636.XSHE,-0.6982053653899208
000637.XSHE,-0.7201429559319908
000638.XSHE,
000639.XSHE,-0.7000439339302287
000650.XSHE,0.4620318749700792
000651.XSHE,0.12295653479608915
000652.XSHE,0.22414563320609973
000655.XSHE,-0.10406795783734983
000656.XSHE,-0.5268120430103143
000657.XSHE,-0.21018122668318998
000659.XSHE,-0.8409574059020029
000661.XSHE,0.06852844470149777
000662.XSHE,-0.3888539815528237
000663.XSHE,-0.15189212092465487
000665.XSHE,0.06954521250160929
000666.XSHE,-0.34107883440505293
000667.XSHE,-0.45338521569359413
000668.XSHE,-0.4058934020731657
000669.XSHE,-0.2480954753086334
000670.XSHE,-0.03194324718258665
000671.XSHE,-0.7659879409262369
000672.XSHE,0.397633636580034
000673.XSHE,-0.955999658463988
000676.XSHE,-0.038158085552840434
000677.XSHE,0.5777053771791287
000678.XSHE,-0.4028819913222685
000679.XSHE,0.25220468805880797
000680.XSHE,-0.31685044236361604
000681.XSHE,0.058394533031967635
000682.XSHE,-0.7009539611207019
000683.XSHE,-0.5470409919707164
000685.XSHE,0.4743673297938889
000686.XSHE,0.196375909541242
000687.XSHE,0.13868118161552231
000688.XSHE,
000690.XSHE,-0.577957562133903
000691.XSHE,-0.6260067699195924
000692.XSHE,0.4525399417924965
000693.XSHE,
000695.XSHE,
000697.XSHE,0.0416987081703752
000698.XSHE,0.33547718326996356
000699.XSHE,
000700.XSHE,-0.4908563862847333
000701.XSHE,-0.1359738997982307
000702.XSHE,-0.8208083987779865
000703.XSHE,-0.7259044672718338
000705.XSHE,-0.8610005283012057
000707.XSHE,-0.6000921117422214
000708.XSHE,-0.8540631335295391
000709.XSHE,-0.663000095298542
000710.XSHE,0.980396519351107
000711.XSHE,-0.45979798456173193
000712.XSHE,-0.2845885275522531
000713.XSHE,-0.06842323303978791
000715.XSHE,0.13070163803878684
000716.XSHE,-0.4803701440446364
000717.XSHE,0.022470185591936788
000718.XSHE,-0.11308650598609883
000719.XSHE,0.41504066274358414
000720.XSHE,-0.15566752602116316
000721.XSHE,-0.5583503241532832
000722.XSHE,-0.6361591614227918
000723.XSHE,-0.291914364732366
000725.XSHE,0.4176382596191968
000726.XSHE,-0.1979775162403097
000727.XSHE,-0.2109327062205183
000728.XSHE,0.472180509266495
000729.XSHE,-0.25147443709110284
000731.XSHE,-0.1306651981271355
000732.XSHE,-0.4100629469482022
000733.XSHE,-0.7207107351522273
000735.XSHE,-0.2530426605062007
000736.XSHE,-0.8748620114598942
000737.XSHE,0.45579299864387657
000738.XSHE,-0.4042055455697002
000739.XSHE,0.6856024070476472
000748.XSHE,
000750.XSHE,-0.1398451783506803
000751.XSHE,-0.34783265146517156
000752.XSHE,-0.8223082794122968
000753.XSHE,0.2984247731847818
000755.XSHE,
000756.XSHE,-0.16678678800113017
000757.XSHE,-1.0000000000000002
000758.XSHE,-0.42146301559213406
000759.XSHE,-0.34074105884514383
000760.XSHE,-0.3858918863372892
000761.XSHE,-0.1974601405517051
000762.XSHE,-0.5598977324400546
000763.XSHE,
000765.XSHE,
000766.XSHE,-0.5150401744429576
000767.XSHE,-0.18533444326336973
000768.XSHE,-0.5621361939186307
000769.XSHE,
000776.XSHE,-0.02683094953280804
000777.XSHE,0.7220946741400047
000778.XSHE,-0.0341330383033412
000779.XSHE,0.7318116463851667
000780.XSHE,0.49059934291496354
000782.XSHE,0.5666381173799319
000783.XSHE,-0.14395087415353827
000785.XSHE,0.02466516343271954
000786.XSHE,-0.7620029302013058
000787.XSHE,
000788.XSHE,-0.7016072489917037
000789.XSHE,-0.2758780589090952
000790.XSHE,
000791.XSHE,0.18159841851149144
000792.XSHE,0.1004964925473828
000793.XSHE,-0.8280772920007858
000795.XSHE,-0.471021604178756
000796.XSHE,-0.2517145986758813
000797.XSHE,-0.35544951691233795
000798.XSHE,-0.5084811574397018
000799.XSHE,0.5710339168017595
000800.XSHE,-0.11491908244663272
000801.XSHE,-0.6295431868574431
000802.XSHE,-0.4246450277526093
000803.XSHE,0.4335587627098823
000805.XSHE,
000806.XSHE,
000807.XSHE,0.36448548870212744
000809.XSHE,-0.08258090618862196
000810.XSHE,-0.7665079633711496
000811.XSHE,-0.7539649369771956
000812.XSHE,0.6151089207630868
000813.XSHE,-0.6652976027844288
000815.XSHE,-0.5065696950017816
000816.XSHE,-0.09472896893602542
000817.XSHE,
000818.XSHE,0.3531642488718911
000819.XSHE,-0.44172472311835825
000820.XSHE,
000821.XSHE,
000822.XSHE,-0.3966560785781168
000823.XSHE,0.6199180750421495
000825.XSHE,-0.7035485665589257
000826.XSHE,0.38497969156606876
000827.XSHE,
000828.XSHE,-0.3803609521014151
000829.XSHE,0.1945367146452355
000830.XSHE,-0.25494385963784794
000831.XSHE,-0.7432009473760912
000832.XSHE,
000833.XSHE,-0.06133133693432056
000835.XSHE,-0.572538711370641
000836.XSHE,-0.2600930404362843
000837.XSHE,0.6009029149587327
000838.XSHE,-0.5441888588071753
000839.XSHE,0.8849378881033719
000848.XSHE,0.2829069888179115
000850.XSHE,-0.16438160305478788
000851.XSHE,-0.2682270994393694
000852.XSHE,0.7056124107499511
000856.XSHE,-0.47471081927593856
000858.XSHE,0.46348703034135513
000859.XSHE,0.49917009734665774
000860.XSHE,0.22003380639931222
000861.XSHE,-0.34304649397012116
000862.XSHE,0.518938032012656
000863.XSHE,0.5941857125308213
000866.XSHE,
000868.XSHE,-0.282935004801656
000869.XSHE,0.4606390605844054
000875.XSHE,0.2883724567039105
000876.XSHE,-0.002942085272850608
000877.XSHE,-0.8756205904654771
000878.XSHE,0.044514957620814165
000880.XSHE,0.11315918412387681
000881.XSHE,-0.7877264128051522
000882.XSHE,0.1537169057916285
000883.XSHE,0.5042795784579044
000885.XSHE,-0.6283301025501017
000886.XSHE,-0.42503501733994686
000887.XSHE,-0.1383364745863882
000888.XSHE,0.19479588839250875
000889.XSHE,-0.806709813949553
000890.XSHE,-0.4447986406074206
000892.XSHE,-0.8192556075447014
000893.XSHE,-0.7848152212807173
000895.XSHE,0.12195581694201361
000897.XSHE,0.5344616977586513
000898.XSHE,-0.37599541451034
000899.XSHE,0.6026855851424336
000900.XSHE,-1.0000000000000002
000901.XSHE,-0.07506970492524395
000902.XSHE,-0.5909060938921701
000903.XSHE,
000905.XSHE,-0.03622277907124619
000906.XSHE,-0.5527801852337781
000908.XSHE,-0.20503675941489566
000909.XSHE,-0.08257038224123298
000910.XSHE,0.15055521815042733
000911.XSHE,0.7377803791021087
000912.XSHE,-0.2015488963397115
000913.XSHE,0.422363199675451
000915.XSHE,0.3048600190210824
000916.XSHE,-0.2737358818887628
